cislo;cislo_vyr;zkratka;skupina;nazev;s_jednotky;s_dodavatel;dodavatel;dopl_udaj_zb;dopl_u1_udaj;dopl_u1_kusu;dopl_u1_kod;dopl_u2_udaj;dopl_u2_kusu;dopl_u2_kod;dopl_u3_udaj;dopl_u3_kusu;dopl_u3_kod;dopl_u4_udaj;dopl_u4_kusu;dopl_u4_kod;dopl_u5_udaj;dopl_u5_kusu;dopl_u5_kod;dopl_u6_udaj;dopl_u6_kusu;dopl_u6_kod;dopl_u7_udaj;dopl_u7_kusu;dopl_u7_kod;dopl_u8_udaj;dopl_u8_kusu;dopl_u8_kod;dopl_u9_udaj;dopl_u9_kusu;dopl_u9_kod;dopl_u10_udaj;dopl_u10_kusu;dopl_u10_kod;cena_n_prum;cena_n_posl;sazba_dph;dph_r;s_dph;cena_p1;cena_p1_dph;dph_p1;cena_p2;cena_p2_dph;dph_p2;cena_p3;cena_p3_dph;dph_p3;cena_p4;cena_p4_dph;dph_p4;oznaceni;cis_pozn;hmotnost;kusu;kusu_rezer;kusu_pozad;kusu_balen;min_zas;max_zas;typ_pol;spraz_pol;sp_typ_pol;sp_cislo;sp_kod;sp_skupina;sp_zkratka;sp_nazev;sp_s_jednotky;sp_mnozstvi;sp_prijimat;sp_t_slev_c_saz;sp_h_slev_c_saz;sp_c_slev_c_saz;sp_polozka_nazev;sp_polozka_cena_n;sp_polozka_dph;sp_polozka_cena_p1;sp_polozka_cena_p1_dph;sp_polozka_dph_p1;sp_polozka_cena_p2;sp_polozka_cena_p2_dph;sp_polozka_dph_p2;sp_polozka_cena_p3;sp_polozka_cena_p3_dph;sp_polozka_dph_p3;sp_polozka_cena_p4;sp_polozka_cena_p4_dph;sp_polozka_dph_p4;sp_polozka_rezerva;sp_polozka_rezerva2;sp_polozka_kusu;sp_polozka_kusu_rezer;sp_polozka_kusu_pozad;sp_polozka_kusu_balen;sp_polozka_hmotnost;sp_polozka_oznaceni;sp_polozka_kdy_bude;sp_polozka_souct_udaj;cis_podskl;do_i_obchodu;int_obchod_popis_adr;int_obchod_popis_soub;int_obchod_obrazek_adr;int_obchod_obrazek_soub;int_obchod_vyrobce;int_obchod_perex;int_obchod_kategorie;int_obchod_poradi;int_obchod_nove;int_obchod_akce;int_obchod_tip;k_cena_jedn;n_cena_jedn;vyr_cisla;souct_udaj;slevy_pc;vazena_polozka;rezerva;recykl_prisp;recykl_prisp_dph;recykl_prisp_pouziti;Unnamed: 127;cena;jednotka
494;02494005;Had.PG6PDC;ND HP;Hadice sestavená PG6PDC;ks;HASTEX a HASPR spol. s r.o.;7.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;125.0;125.0;1;0.21;21.0;156.033;188.8;0.21;0.0;0.0;0.21;0.0;0.0;0.21;137.521;166.4;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
255;TF05044;Had.PP6L TEPO;ND HP;Hadice sestavená PP6Le;ks;TEPOSTOP spol. s r.o.;50.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;130.0;130.0;1;0.21;21.0;162.479;196.6;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
427;SCB427;;HP;Has.přístroj CA6LE;ks;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7199.4;7199.4;1;0.21;21.0;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
426;SCB426;SCB2;HP;Has.přístroj K5 BETA Z;ks;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1131.4;1131.4;1;0.21;21.0;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
434;HOT;HP P2 BETA L;HP;Has.přístroj P2 BETA L (13A/70B/C;ks;Červinka-Czech Republic s.r.o.;942.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;229.0;229.0;1;0.21;21.0;310.0;375.1;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
433;SCB427;HP P6BETA-Z;HP;Has.přístroj P6BETA-Z(34A/233B/C);ks;Červinka-Czech Republic s.r.o.;942.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;400.0;400.0;1;0.21;21.0;830.992;1005.5;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
83;;HP P6Če;HP;Has.přístroj P6Če (21A/113B/C);ks;Červinka-Czech Republic s.r.o.;942.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;359.0;359.0;1;0.21;21.0;618.017;747.8;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
425;HOT;HP RAIMA P6;HP;Has.přístroj RAIMA P6 (34A/183B/C);ks;IDEAL SPACE s.r.o.;1476.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;588.4;400.0;1;0.21;21.0;899.008;1087.8;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
151;02151007;HP práš.P 50;HP;Hasicí přístroj P50 HASTEX;ks;TEPOSTOP spol. s r.o.;50.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9250.0;9250.0;1;0.21;21.0;11789.917;14265.8;0.21;0.0;0.0;0.21;0.0;0.0;0.21;9949.587;12039.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
91;HOT;HP práš.P6Če2;HP;Hasicí přístroj P6Če2 (34A/183B/C);ks;Červinka-Czech Republic s.r.o.;942.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;699.0;699.0;1;0.21;21.0;830.992;1005.5;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
80;HOT;HP práš.P6ČeA;HP;Hasicí přístroj P6ČeA (34A/183B/C);ks;Červinka-Czech Republic s.r.o.;942.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;699.0;699.0;1;0.21;21.0;830.992;1005.5;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
67;HOT;HP práš.PDE6;HP;Hasicí přístroj PDE6 (34A/183B/C);ks;WITRA spol. s r.o.;740.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;410.0;410.0;1;0.21;21.0;830.992;1005.5;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
56;TP70026;HP práš.PG1LE;HP;Hasicí přístroj PG1LE Tepostop;ks;TEPOSTOP spol. s r.o.;50.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;400.0;400.0;1;0.21;21.0;563.884;682.3;0.21;0.0;0.0;0.21;0.0;0.0;0.21;430.248;520.6;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
57;TP70027;HP práš.PG2LE;HP;Hasicí přístroj PG2LE Tepostop;ks;Konsignační sklad;617.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;500.0;500.0;1;0.21;21.0;656.116;793.9;0.21;0.0;0.0;0.21;0.0;0.0;0.21;537.851;650.8;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
58;TP70028;HP práš.PG4LE;HP;Hasicí přístroj PG4LE Tepostop;ks;Konsignační sklad;617.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;660.0;660.0;1;0.21;21.0;922.727;1116.5;0.21;0.0;0.0;0.21;0.0;0.0;0.21;710.083;859.2;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
59;TP70029;HP práš.PG6LE;HP;Hasicí přístroj PG6LE Tepostop;ks;TEPOSTOP spol. s r.o.;50.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;690.0;690.0;1;0.21;21.0;973.967;1178.5;0.21;0.0;0.0;0.21;0.0;0.0;0.21;743.719;899.9;0.21;;60;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
82;TP70153;HP práš.PG6LE/S;HP;Hasicí přístroj PG6LE/SUPER Teposto;ks;TEPOSTOP spol. s r.o.;50.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;663.9;663.9;1;0.21;21.0;899.008;1087.8;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;840;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
84;TC70060;HP práš.PG6LEc;HP;Hasicí přístroj PG6LEc Tepostop;ks;TEPOSTOP spol. s r.o.;50.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479.0;479.0;1;0.21;21.0;650.0;786.5;0.21;0.0;0.0;0.21;0.0;0.0;0.21;743.719;899.9;0.21;;870;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
288;TP70017;HP pěna PP6Le;HP;Hasicí přístroj PP-6Le Tepostop;ks;TEPOSTOP spol. s r.o.;50.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1140.0;1140.0;1;0.21;21.0;1402.479;1697.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;1226.86;1484.5;0.21;1.0;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
460;0246000010001;HP STAR CA2;HP;Hasicí přístroj STAR CA2 Tepostop;ks;TEPOSTOP spol. s r.o.;50.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3790.0;3790.0;1;0.21;21.0;4613.471;5582.3;0.21;0.0;0.0;0.21;0.0;0.0;0.21;4076.446;4932.5;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
198;02198002;HP voda V9LE;HP;Hasicí přístroj V9LE Tepostop;ks;TEPOSTOP spol. s r.o.;50.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;790.0;790.0;1;0.21;21.0;1015.124;1228.3;0.21;0.0;0.0;0.21;0.0;0.0;0.21;850.413;1029.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
199;TC70090;HP voda V9LEc;HP;Hasicí přístroj V9LEc Tepostop;ks;TEPOSTOP spol. s r.o.;50.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;589.0;589.0;1;0.21;21.0;765.041;925.7;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;880;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
300;0230000910003;Hasivo HALOTRON;ND HP;Hasivo HALOTRON;kg;ESTO Cheb s.r.o.;6.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;890.0;890.0;1;0.21;21.0;1140.579;1380.1;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;1.0;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
530;02530000;Hasivo STHAMEX;ostatní;Hasivo STHAMEX - AFFF 3% F15;ks;REO AMOS, spol. s r.o.;1940.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2038.0;101.9;1;0.21;21.0;2555.041;3091.6;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;1.0;960;20.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
284;02284002;Hasivo CENTRIM;ND HP;Hasivo prášek Centrimax ABC 40;ks;TEPOSTOP spol. s r.o.;50.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;38.0;38.0;1;0.21;21.0;48.678;58.9;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;2.0;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
306;0228400210007;Hasivo FAVORIT;ND HP;Hasivo prášek FAVORIT 111;ks;TEPOSTOP spol. s r.o.;50.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;1;0.21;21.0;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;2.0;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
304;0240313087002;Hasivo NEUTREX;ND HP;Hasivo prášek Neutrex ABC 70 - NEUR;kg;PYROSERVIS a.s.;176.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;39.4;39.4;1;0.21;21.0;50.496;61.1;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;1.0;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
51;02510002;Hasivo TO/PU/FU;ND HP;Hasivo prášek Totalit/Pulvex/Furex;kg;TEPOSTOP spol. s r.o.;50.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;1;0.21;21.0;44.463;53.8;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
219;02219004;Hasivo potaš;ND HP;Hasivo sůl Potaš K2CO3;kg;HASTEX a HASPR spol. s r.o.;7.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.0;20.0;1;0.21;21.0;25.62;31.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
436;02436005;Hav soupr. PHM;;Havarijní souprava 240ltr;ks;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5100.0;5100.0;1;0.21;21.0;6360.0;7695.6;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
119;330000000432;Hlásič HH;ČIDLO;Hlásič kouře GS506 HH;ks;HASTEX a HASPR spol. s r.o.;7.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;120.0;104.0;1;0.21;21.0;124.8;151.01;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
130;330000000691;Hlásič;ČIDLO;Hlásič kouře GS508 HH;ks;HASTEX a HASPR spol. s r.o.;7.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;120.0;290.0;1;0.21;21.0;435.0;526.35;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
532;ND6001;proudnice;ND HP;Hubice (proudnice) S2/S5 Če;ks;Červinka-Czech Republic s.r.o.;942.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99.0;99.0;1;0.21;21.0;118.76;143.7;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
485;;Hydr.box HaH;VODA;Hydrantový box - zámek/okénko;ks;HASTEX a HASPR spol. s r.o.;7.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2750.0;2750.0;1;0.21;21.0;3720.0;4501.2;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;1.0;930;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
574;180001130094;Hydr.box HH;VODA;Hydrantový box - zámek/okénko HH;ks;HASTEX a HASPR spol. s r.o.;7.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4000.0;4000.0;1;0.21;21.0;4499.6;5444.52;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;1.0;1010;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
431;SCB431;;TABFOTO;Info tab PVC/SAM foto. 150x150 HP;ks;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40.0;40.0;1;0.21;21.0;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
527;0252500610009;;TAB;Info tab.AL Objek střežen kamerou;ks;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;36.6;36.6;1;0.21;21.0;43.967;53.2;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
525;02525006;;TAB;Info tabulky  Zákat kouření areál;ks;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44.3;44.3;1;0.21;21.0;50.0;60.5;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
545;02545004;info;;Info tabulky dle výběru;ks;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;1;0.21;21.0;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
185;02185002;Tabulka;TAB;Info tabulky samolepící/PVC;ks;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;1;0.21;21.0;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
87;02870007;Tab HP+text;TAB;Info. tabulka 7,5x10,5cm HP+text;ks;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.0;0.0;1;0.21;21.0;8.017;9.7;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
516;NE.01-07 BBH;Tab.AL.foto;TABFOTO;Info.AL.fotolumin. 200x200mm;ks;BBH Štítkárna, spol. s r.o.;1311.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;145.0;145.0;1;0.21;21.0;173.967;210.5;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;1.0;510;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
517;NE.10-12 BBH;Tab.AL.foto;TABFOTO;Info.AL.fotolumin. 300x150mm;ks;BBH Štítkárna, spol. s r.o.;1311.0;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;170.0;170.0;1;0.21;21.0;203.967;246.8;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;1.0;520;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
217;02153995;Tabulka PVC;TAB;Info.PVC-210x87mm (nepov.vstup zak);ks;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16.67;16.67;1;0.21;21.0;21.405;25.9;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
216;02142067;Tabulka PVC;TAB;Info.PVC-210x87mm (zák.kouř.a man.);ks;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16.67;16.67;1;0.21;21.0;22.231;26.9;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
168;02178103;Tabulka PVC;TAB;Info.PVC-210x87mm (únik.vých.text);ks;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.9;4.9;1;0.21;21.0;6.364;7.7;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
218;02153902;Tabulka PVC;TAB;Info.PVC-285x210mm (zákaz vstupu);ks;;;N;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16.67;16.67;1;0.21;21.0;21.405;25.9;0.21;0.0;0.0;0.21;0.0;0.0;0.21;0.0;0.0;0.21;;0;0.0;0;0;0;0;0;0;Z;False;O;;;;;;ks;1.0;True;N;0;D0;;;;;;;;;;;;;;;;;;;;;;;;;;1;N;;;;;;;;;;;;0.0;;N;0.0;A;;;;;;;;
